OperatorName,Address.City,Address.PostalCode,Address.Street,Address.HouseNum,lat,lon,charger_count
eCarUp,Seuzach,8472,Deisrütistrasse 6,,47.528967,8.70857,1
eCarUp,Seuzach,8472,Deisrütistrasse 6,,47.528992,8.708575,1
eCarUp,Seuzach,8472,Deisrütistrasse 6,,47.529021,8.708579,1
eCarUp,Seuzach,8472,Deisrütistrasse 6,,47.529044,8.708581,1
eCarUp,Seuzach,8472,Deisrütistrasse 6,,47.529059,8.708584,1
eCarUp,Seuzach,8472,Heimensteinstrasse 11C,,47.539925,8.729737,1
eCarUp,Seuzach,8472,Heimensteinstrasse 11C,,47.539955,8.729754,1
eCarUp,Seuzach,8472,Schaffhauserstrasse 79,,47.528596,8.708953,1
eCarUp,Sevelen,9475,Calandastrasse 8,,47.128046,9.488759,1
eCarUp,Sevelen,9475,Industriestrasse 7,,47.128559,9.487785,1
eCarUp,Sevelen,9475,Industriestrasse 7,,47.12856,9.487806,1
eCarUp,Sevelen,9475,Industriestrasse 7,,47.128561,9.487867,1
eCarUp,Sevelen,9475,Industriestrasse 7,,47.128562,9.487836,1
eCarUp,Sierre,3960,Rte du Simplon 58,,46.297214,7.545471,1
eCarUp,Sierre,3960,Rte du Simplon 58,,46.297252,7.54557,1
eCarUp,Sierre,3960,Rte du Simplon 58,,46.297263,7.545279,1
eCarUp,Sierre,3960,Rte du Simplon 58,,46.297277,7.545427,1
eCarUp,Signau,3534,Dorfstrasse 9,,46.923486,7.729811,1
eCarUp,Signy-Avenex,1274,En Fléchère 1,,46.396697,6.207204,1
eCarUp,Sigriswil,3655,Sigriswilstrasse 117,,46.715621,7.714548,1
eCarUp,Sigriswil,3655,Sigriswilstrasse 117,,46.715621,7.71458,1
eCarUp,Sigriswil,3658,Beatenbucht 3658,,46.685102,7.747955,1
eCarUp,Sigriswil,3658,Beatenbucht 3658,,46.685107,7.747947,1
eCarUp,Silenen,6474,Grund 39,,46.776554,8.66793,1
eCarUp,Silenen,6474,Grund 39,,46.77657,8.66793,1
eCarUp,Sils im Engadin,7514,Via Fedacla 1,,46.431909,9.765341,1
eCarUp,Sils im Engadin,7514,Via Fedacla 1,,46.431913,9.765352,1
eCarUp,Sils im Engadin,7514,Via Fedacla 1,,46.431919,9.765343,1
eCarUp,Silvaplana,7513,Via Maistra 49,,46.462723,9.796803,1
eCarUp,Sins,5643,Schürmattstrasse 4,,47.186464,8.397291,1
eCarUp,Sion,1950,Av. de Tourbillon 36C,,46.228636,7.364191,1
eCarUp,Sion,1950,Av. de Tourbillon 36C,,46.228643,7.364226,1
eCarUp,Sion,1950,Av. de Tourbillon 36C,,46.228651,7.364168,1
eCarUp,Sion,1950,Av. de Tourbillon 36C,,46.228666,7.364199,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222463,7.349091,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222552,7.348898,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222589,7.349048,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222611,7.34914,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222689,7.348802,1
eCarUp,Sion,1950,Chem. Saint-Hubert 12,,46.222708,7.348796,1
eCarUp,Sion,1950,Rte de Riddes 42,,46.224524,7.372204,1
eCarUp,Sion,1950,Rte de Riddes 42,,46.224548,7.372144,1
eCarUp,Sion,1950,Rte de Vissigen 23,,46.23075,7.370669,1
eCarUp,Sion,1950,Rue de Loèche 70,,46.239022,7.367196,1
eCarUp,Sion,1962,Digue de la Morge 41,,46.222098,7.309937,1
eCarUp,Sion,1962,Digue de la Morge 41,,46.222171,7.309953,1
eCarUp,Sion,1962,Digue de la Morge 41,,46.222212,7.31009,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439466,9.006549,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439479,9.006518,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439487,9.006571,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439501,9.006542,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439568,9.006662,1
eCarUp,Sirnach,9573,Parkweg 2,,47.43958,9.006634,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439585,9.006688,1
eCarUp,Sirnach,9573,Parkweg 2,,47.439602,9.006657,1
eCarUp,Sisikon,6452,Axenstrasse 14,,46.948418,8.622068,1
eCarUp,Sisikon,6452,Bahnhof,,46.949099,8.620828,1
eCarUp,Sissach,4450,Gelterkinderstrasse 31,,47.462517,7.824262,1
eCarUp,Sissach,4450,Gelterkinderstrasse 31,,47.462545,7.824248,1
eCarUp,Sisseln,4334,Hauptstrasse 17,,47.552831,7.987486,1
eCarUp,Sisseln,4334,Hauptstrasse 17,,47.552845,7.987454,1
eCarUp,Sisseln,4334,Schulhausstrasse 9,,47.554384,7.989457,1
eCarUp,Siviriez,1678,Rte de la Pierra 4,,46.658782,6.879068,1
eCarUp,Siviriez,1678,Rte de la Pierra 4,,46.658786,6.879192,1
eCarUp,Siviriez,1678,Rte de la Pierra 4,,46.658791,6.879137,1
eCarUp,Siviriez,1678,Rte de la Pierra 4,,46.658792,6.879103,1
eCarUp,Solduno,6600,Via Alfredo Pioda 57,,46.168586,8.778762,1
eCarUp,Solduno,6600,Via Filippo Caponelli 23,,46.169899,8.77489,1
eCarUp,Solothurn,4500,Eibenweg 1,,47.207537,7.51909,1
eCarUp,Sorens,1642,Rte Principale 271,,46.673676,7.025156,1
eCarUp,Spanien,-,GCGV+MP Mataró,,41.526636,2.444286,1
eCarUp,Spiez,3700,Flurweg 4,,46.690576,7.670015,1
eCarUp,Spiez,3700,Industriestrasse 24,,46.693901,7.647877,1
eCarUp,Spiez,3700,Niesenstrasse 7,,46.690909,7.6714,1
eCarUp,Spiez,3700,Simmentalstrasse 35,,46.683717,7.664387,1
eCarUp,Spiez,3700,Stockhornstrasse 12B,,46.690857,7.671377,1
eCarUp,Spreitenbach,8957,Bodenäckerstrasse 1,,47.428741,8.361435,1
eCarUp,Spreitenbach,8957,Bodenäckerstrasse 1,,47.428757,8.361457,1
eCarUp,Spreitenbach,8957,Bodenäckerstrasse 3,,47.428789,8.361504,1
eCarUp,Spreitenbach,8957,Bodenäckerstrasse 3,,47.428801,8.361528,1
eCarUp,Spreitenbach,8957,Limmatstrasse 2,,47.429415,8.370056,1
eCarUp,St. Andrä,9974,St. Andrä 29a,,47.017333,12.375074,1
eCarUp,St. Gallen,9000,Fürstenlandstrasse 53,,47.413436,9.348152,1
eCarUp,St. Gallen,9000,Grünbergstrasse 6,,47.421802,9.365128,1
eCarUp,St. Gallen,9000,Grünbergstrasse 6,,47.421808,9.365128,1
eCarUp,St. Gallen,9000,Grünbergstrasse 6,,47.421809,9.365129,1
eCarUp,St. Gallen,9000,Grütlistrasse 27,,47.433322,9.405309,1
eCarUp,St. Gallen,9000,Grütlistrasse 27,,47.433324,9.405318,1
eCarUp,St. Gallen,9000,Lagerstrasse 16,,47.422119,9.36592,1
eCarUp,St. Gallen,9000,Lagerstrasse 16,,47.422153,9.365985,1
eCarUp,St. Gallen,9000,St. Leonhard-Strasse 20,,47.423098,9.372644,1
eCarUp,St. Gallen,9000,St. Leonhard-Strasse 20,,47.423123,9.372622,1
eCarUp,St. Gallen,9000,St. Leonhard-Strasse 20,,47.423148,9.372584,1
eCarUp,St. Gallen,9000,Unterer Graben 25,,47.428203,9.375573,1
eCarUp,St. Gallen,9000,Unterer Graben 25,,47.428212,9.375586,1
eCarUp,St. Gallen,9000,Unterer Graben 25,,47.428222,9.375605,1
eCarUp,St. Gallen,9000,Unterer Graben 25,,47.428226,9.375613,1
eCarUp,St. Gallen,9001,Lukasstrasse 30,,47.439944,9.39719,1
eCarUp,St. Gallen,9008,Langgasse 3,,47.434033,9.383987,1
eCarUp,St. Gallen,9008,Lettenstrasse 4,,47.439903,9.396258,1
eCarUp,St. Gallen,9008,Lukasstrasse 18,,47.439958,9.396324,1
eCarUp,St. Gallen,9008,Splügenstrasse 12,,47.433119,9.386545,1
eCarUp,St. Gallen,9008,Splügenstrasse 12,,47.433145,9.38657,1
eCarUp,St. Gallen,9008,Splügenstrasse 12,,47.433165,9.386593,1
eCarUp,St. Gallen,9008,Splügenstrasse 12,,47.43318,9.386606,1
eCarUp,St. Gallen,9010,Tannenstrasse 54,,47.43752,9.379337,1
eCarUp,St. Gallen,9015,Bildweiherstrasse 9,,47.404251,9.309159,1
eCarUp,St. Gallen,9015,Bildweiherstrasse 9,,47.404458,9.308926,1
eCarUp,St. Gallen,9015,Bionstrasse 5,,47.4081,9.314843,1
eCarUp,St. Gallen,9015,Ikarusstrasse 2,,47.404143,9.304324,1
eCarUp,St. Gallen,9015,Ikarusstrasse 2,,47.404178,9.304344,1
eCarUp,St. Gallen,9015,Sturzeneggstrasse 39,,47.404068,9.317066,1
eCarUp,St. Gallen,9015,Zürcherstrasse 511,,47.407182,9.29468,1
eCarUp,St. Gallen Abtwil,9015,Breitfeldstrasse 10,,47.40869,9.310732,1
eCarUp,St. Gallenkappel,8735,Gerendingerstrasse 41,,47.245651,8.958743,1
eCarUp,St. Margrethen,9430,Neugrütstrasse 3,,47.446373,9.651372,1
eCarUp,St. Margrethen,9430,Neugrütstrasse 3,,47.44639,9.651377,1
eCarUp,St. Margrethen,9430,Neugrütstrasse 3,,47.446407,9.651377,1
eCarUp,St. Margrethen,9430,Neugrütstrasse 3,,47.446426,9.65138,1
eCarUp,St. Niklausen,6066,Schildstrasse 3,,46.874304,8.282011,1
eCarUp,St. Peter,7028,Fatschélerstrasse 120,,46.840801,9.654472,1
eCarUp,St. Peter,7028,Fatschélerstrasse 86,,46.840601,9.654477,1
eCarUp,St. Peterzell,9127,Aemisegg 125a,,47.323913,9.191298,1
eCarUp,Staad,9422,Hauptstrasse 104,,47.48364,9.551137,1
eCarUp,Staffelbach,5053,Mühleweg 11,,47.280499,8.046464,1
eCarUp,Stallikon,8143,Sellenbüren 52,,47.342323,8.482732,1
eCarUp,Stans,6370,Eichli 21,,46.966011,8.364029,1
eCarUp,Stans,6370,Eichli 21,,46.96602,8.36402,1
eCarUp,Stans,6370,Hansmatt 30,,46.967945,8.351147,1
eCarUp,Stans,6370,Mürgstrasse 20,,46.954925,8.370879,1
eCarUp,Stans,6370,Mürgstrasse 20,,46.954944,8.370857,1
eCarUp,Stans,6370,Oberstmühle 1,,46.968076,8.355636,1
eCarUp,Stans,6370,Oberstmühle 5,,46.968172,8.355481,1
eCarUp,Stans,6370,Oberstmühle 5,,46.968196,8.355505,1
eCarUp,Stans,6370,Riedenmatt 4,,46.964284,8.38116,1
eCarUp,Stans,6370,Riedenmatt 4,,46.964298,8.381154,1
eCarUp,Stans,6370,Riedenmatt 4,,46.964354,8.381148,1
eCarUp,Stans,6370,Riedenmatt 4,,46.964354,8.381234,1
eCarUp,Stans,6370,Robert-Durrerstrasse 6,,46.958951,8.367777,1
eCarUp,Stans,6370,Robert-Durrerstrasse 6,,46.95896,8.367769,1
eCarUp,Stans,6370,Robert-Durrerstrasse 6,,46.95896,8.367801,1
eCarUp,Stans,6370,Robert-Durrerstrasse 6,,46.958969,8.367781,1
eCarUp,Stansstad,6362,Bahnhofstrasse 16,,46.976978,8.336241,1
eCarUp,Stansstad,6362,Bahnhofstrasse 16,,46.976987,8.33623,1
eCarUp,Stansstad,6362,Ober Sagi 1,,46.970761,8.350448,1
eCarUp,Stansstad,6362,Rotzloch 10,,46.965294,8.329823,1
eCarUp,Stansstad,6362,Rotzloch 10,,46.965324,8.329607,1
eCarUp,Stansstad,6362,Rotzloch 10,,46.965333,8.329568,1
eCarUp,Staufen,5603,Gässli 7,,47.382844,8.168065,1
eCarUp,Staufen,5603,Tiliastrasse 7,,47.385853,8.160439,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659874,8.982505,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659888,8.982498,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.6599,8.982492,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659911,8.982486,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659935,8.982473,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659946,8.982467,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659958,8.982463,1
eCarUp,Steckborn,8266,Haldenstrasse 4,,47.659971,8.982456,1
eCarUp,Steckborn,8266,Seestrasse 163,,47.661613,8.974321,1
eCarUp,Steckborn,8266,Seestrasse 163,,47.661616,8.974301,1
eCarUp,Steckborn,8266,Seestrasse 163,,47.661625,8.974235,1
eCarUp,Steckborn,8266,Seestrasse 163,,47.661629,8.974215,1
eCarUp,Steffisburg,3612,Höchhusweg 4,,46.777873,7.635676,1
eCarUp,Steffisburg,3612,Höchhusweg 4,,46.77791,7.635705,1
eCarUp,Steffisburg,3612,Höchhusweg 5,,46.778246,7.636469,1
eCarUp,Steffisburg,3612,Weberweg 11,,46.77265,7.625663,1
eCarUp,Steffisburg,3612,Ziegeleistrasse 22B,,46.771972,7.635464,1
eCarUp,Steffisburg,3612,Ziegeleistrasse 22B,,46.772015,7.63545,1
eCarUp,Steffisburg,3613,Aarestrasse 49b,,46.771406,7.608287,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 135,,46.77537,7.615983,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 151,,46.776254,7.615899,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 151,,46.776267,7.615952,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 153,,46.776549,7.615876,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 153,,46.776657,7.615636,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 153,,46.776657,7.615668,1
eCarUp,Steffisburg,3613,Alte Bernstrasse 153,,46.776671,7.615686,1
eCarUp,Steffisburg,3613,Bernstrasse 138,,46.773107,7.618317,1
eCarUp,Steffisburg,3613,Bernstrasse 138,,46.77328,7.618019,1
eCarUp,Steffisburg,3613,Schwäbismattweg 8,,46.767725,7.614277,1
eCarUp,Steffisburg,3613,Schwäbismattweg 8,,46.76774,7.614352,1
eCarUp,Steg im Tösstal,8496,Tössweg 3,,47.350424,8.933782,1
eCarUp,Stein,4332,Brotkorbstrasse 3,,47.546674,7.95282,1
eCarUp,Stein,4332,Brotkorbstrasse 3,,47.546679,7.952843,1
eCarUp,Stein,4332,Sportplatzweg 1,,47.544833,7.961713,1
eCarUp,Steinen,6422,Frauholzring 9a,,47.046812,8.607033,1
eCarUp,Steinen,6422,Frauholzring 9a,,47.04683,8.607064,1
eCarUp,Steinen,6422,Gotthardweg 12,,47.042056,8.604054,1
eCarUp,Steinen,6422,Weidlistrasse 2,,47.050914,8.604264,1
eCarUp,Steinen,6422,Weidlistrasse 2,,47.050926,8.604295,1
eCarUp,Steinen,6422,Weidlistrasse 2,,47.050952,8.604339,1
eCarUp,Steinen,6422,Weidlistrasse 2,,47.050966,8.604363,1
eCarUp,Steinerberg,6416,Goldauerstrasse 8,,47.053495,8.581562,1
eCarUp,Steinerberg,6416,Sattelstrasse 12,,47.054029,8.586271,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.186501,8.478398,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.186518,8.478337,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.18652,8.478304,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.186526,8.478274,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.186536,8.478237,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 24,,47.186538,8.478209,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 41,,47.191764,8.475924,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 41,,47.191781,8.47591,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 41B,,47.1913,8.476076,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 41B,,47.191329,8.47606,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 43A,,47.192669,8.475046,1
eCarUp,Steinhausen,6312,Hinterbergstrasse 43A,,47.192682,8.475042,1
eCarUp,Steinhausen,6312,Hochwachtstrasse 27,,47.1948,8.488211,1
eCarUp,Steinhausen,6312,Hochwachtstrasse 27,,47.194875,8.488235,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190965,8.482929,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190965,8.483058,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190966,8.482958,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190966,8.483026,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190967,8.482992,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190967,8.483089,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190972,8.483123,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190972,8.483158,1
eCarUp,Steinhausen,6312,Industriestrasse 51,,47.190974,8.483193,1
eCarUp,Steinhausen,6312,Kirchmattstrasse 2,,47.195992,8.4835,1
eCarUp,Steinhausen,6312,Kirchmattstrasse 2,,47.195994,8.483494,1
eCarUp,Steinhausen,6312,Sumpfstrasse 26,,47.186735,8.486785,1
eCarUp,Steinhausen,6312,Sumpfstrasse 26,,47.186737,8.486817,1
eCarUp,Steinmaur,8162,Rorstrasse 9,,47.487895,8.445235,1
eCarUp,Studen,2557,Römerweg 16,,47.112003,7.300672,1
eCarUp,Studen,2557,Römerweg 16,,47.112008,7.300689,1
eCarUp,Studen,2557,Schaftenholzweg 10,,47.109141,7.304339,1
eCarUp,Studen,2557,Schaftenholzweg 10,,47.109179,7.304394,1
eCarUp,Stäfa,8712,Frohbergstrasse 21,,47.244865,8.736232,1
eCarUp,Stäfa,8712,Frohbergstrasse 21,,47.244877,8.736235,1
eCarUp,Suisse,-,GHFP+2G Lausanne,,46.522594,6.58627,1
eCarUp,Suisse,-,GHFP+2G Lausanne,,46.522595,6.586269,1
eCarUp,Sumiswald,3454,Dorfgasse 14,,47.030858,7.742897,1
eCarUp,Sumiswald,3454,Dorfgasse 14,,47.030876,7.743082,1
eCarUp,Sursee,6210,Allmendstrasse 18,,47.185747,8.106664,1
eCarUp,Sursee,6210,Allmendstrasse 18,,47.185798,8.106601,1
eCarUp,Sursee,6210,Industriestrasse 5b,,47.174297,8.096334,1
eCarUp,Sursee,6210,Leopoldstrasse 13,,47.172306,8.097251,1
eCarUp,Sursee,6210,Leopoldstrasse 13,,47.172314,8.0973,1
eCarUp,Sursee,6210,Leopoldstrasse 13,,47.17232,8.097346,1
eCarUp,Sursee,6210,Sappeurstrasse 4,,47.17933,8.108408,1
eCarUp,Surses,7460,Stradung 18,,46.597855,9.59624,1
eCarUp,Svizzera,-,Via Crespogno 6715 Dongio,,46.43932,8.954061,1
eCarUp,Switzerland,-,X35Q+CP Hasle,,46.958602,8.089252,1
eCarUp,Süd 5a,Bernerhöhe,Karl Bucher AG,,47.040899,8.555821,1
eCarUp,Süd 5a,Bernerhöhe,Karl Bucher AG,,47.040958,8.555734,1
eCarUp,Tegna,6652,Caraa Lónga 14,,46.186792,8.750945,1
eCarUp,Tegna,6652,Via Cantonale 78,,46.186399,8.739431,1
eCarUp,Tenero,6598,Via Mappo 10,,46.176964,8.84236,1
eCarUp,Tenero,6598,Via Mappo 10,,46.176997,8.842516,1
eCarUp,Tenero-Contra,6598,Via Francesca 11,,46.178145,8.846703,1
eCarUp,Tenero-Contra,6598,Via Francesca 11,,46.178159,8.846676,1
eCarUp,Tenero-Contra,6598,Via Mappo 32,,46.175613,8.84503,1
eCarUp,Tenero-Contra,6598,Via S. Nicolao 34,,46.178234,8.851886,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.167145,8.854254,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.167165,8.85428,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.168416,8.855966,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.168416,8.855967,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.168463,8.855969,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.168466,8.855965,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.16874,8.855493,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.168754,8.855509,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.169554,8.856099,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.169579,8.856098,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.16961,8.856097,1
eCarUp,Tenero-Contra,6598,Via alle Brere 7,,46.169657,8.856099,1
eCarUp,Teufen,9052,Schulhausstrasse 5,,47.394169,9.362881,1
eCarUp,Teufen,9053,Hechtstrasse 2,,47.390256,9.388905,1
eCarUp,Teufen,9053,Landhausstrasse 3A,,47.389657,9.393179,1
eCarUp,Teufen,9053,Werdenweg 3,,47.391403,9.385476,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.497938,9.560361,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.497962,9.560343,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.497992,9.56032,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.498023,9.560291,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.498075,9.560246,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.498102,9.560225,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.498147,9.560184,1
eCarUp,Thal,9423,Rheinhofstrasse 44,,47.498198,9.56014,1
eCarUp,Thalheim an der Thur,8478,Asperhof 1,,47.590036,8.74993,1
eCarUp,Thalwil,8800,Bönirainstrasse 13,,47.28372,8.564608,1
eCarUp,Thalwil,8800,Bönirainstrasse 13,,47.283732,8.564684,1
eCarUp,Thalwil,8800,Büchelweg 11,,47.295128,8.55023,1
eCarUp,Thayngen,8240,Steigstrasse 14,,47.75074,8.709124,1
eCarUp,Therwil,4106,Falkenstrasse 70A,,47.493116,7.549763,1
eCarUp,Thierachern,3634,Brüggstrasse 40,,46.764343,7.587817,1
eCarUp,Thierachern,3634,Brüggstrasse 40,,46.764368,7.587815,1
eCarUp,Thierrens,1410,Rte de Moudon 20a,,46.700909,6.759673,1
eCarUp,Thierrens,1410,Rue de la Poste 5,,46.703458,6.753759,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758029,7.62622,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758056,7.62619,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758058,7.626333,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758085,7.626163,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758087,7.626299,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758112,7.626132,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758118,7.626267,1
eCarUp,Thun,3600,Aarestrasse 14,,46.758144,7.626234,1
eCarUp,Thun,3600,Burgstrasse 15,,46.759839,7.631176,1
eCarUp,Thun,3600,Burgstrasse 15,,46.759854,7.631157,1
eCarUp,Thun,3600,Burgstrasse 17,,46.759788,7.631241,1
eCarUp,Thun,3600,Burgstrasse 17,,46.759806,7.631216,1
eCarUp,Thun,3600,Burgstrasse 17,,46.759821,7.631199,1
eCarUp,Thun,3600,Burgstrasse 17,,46.759872,7.631131,1
eCarUp,Thun,3600,Fliederweg 11,,46.753689,7.622993,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761827,7.626842,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761895,7.626899,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761903,7.62692,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761914,7.626909,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761928,7.62692,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761947,7.626904,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761974,7.626927,1
eCarUp,Thun,3600,Grabenstrasse 6,,46.761977,7.626927,1
eCarUp,Thun,3600,Industriestrasse 6,,46.756744,7.613754,1
eCarUp,Thun,3600,Industriestrasse 6,,46.75675,7.613803,1
eCarUp,Thun,3600,Militärstrasse 9,,46.758975,7.616482,1
eCarUp,Thun,3600,Mönchstrasse 30A,,46.750174,7.631967,1
eCarUp,Thun,3600,Mönchstrasse 30A,,46.750177,7.632035,1
eCarUp,Thun,3600,Mönchstrasse 4,,46.754419,7.628668,1
eCarUp,Thun,3600,Mönchstrasse 4,,46.75444,7.628625,1
eCarUp,Thun,3600,Mönchstrasse 4C,,46.754468,7.628584,1
eCarUp,Thun,3600,Seestrasse 34,,46.747019,7.635316,1
eCarUp,Thun,3603,Uttigenstrasse 126,,46.769442,7.602517,1
eCarUp,Thun,3603,Uttigenstrasse 126,,46.76948,7.602512,1
eCarUp,Thun,3604,Gwattstrasse 1,,46.741239,7.628082,1
eCarUp,Thun,3604,Gwattstrasse 54,,46.734539,7.627,1
eCarUp,Thun,3604,Marienstrasse 32,,46.744291,7.627901,1
eCarUp,Thun,3604,Marienstrasse 32,,46.744308,7.627988,1
eCarUp,Thun,3608,Bierigutstrasse 7,,46.740275,7.600364,1
eCarUp,Thun,3608,Bierigutstrasse 9,,46.74052,7.600336,1
eCarUp,Thun,3608,Bierigutstrasse 9,,46.740532,7.600356,1
eCarUp,Thun,3608,Bierigutstrasse 9,,46.740612,7.600411,1
eCarUp,Thun,3608,Bierigutstrasse 9,,46.74063,7.600371,1
eCarUp,Thun,3608,Grienweg 6,,46.740685,7.590781,1
eCarUp,Thun,3645,6 111,,46.726817,7.626013,1
eCarUp,Thun,3645,6 111,,46.726857,7.626035,1
eCarUp,Thun,3645,Bodmerstrasse,,46.730922,7.61675,1
eCarUp,Thun,3645,Bodmerstrasse,,46.730924,7.616756,1
eCarUp,Thun,3645,Deltaweg 31,,46.718179,7.633207,1
eCarUp,Thun,3645,Deltaweg 31,,46.718183,7.633198,1
eCarUp,Thun,3645,Hännisweg 5,,46.732974,7.62581,1
eCarUp,Thun,3645,Moosweg 42,,46.723809,7.617642,1
eCarUp,Thun,3645,Moosweg 42,,46.723912,7.617569,1
eCarUp,Thusis,7430,Alte Str. 20,,46.696663,9.437844,1
eCarUp,Thusis,7430,Alte Str. 20,,46.696663,9.43789,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.19029,6.192309,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190355,6.192557,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190365,6.192807,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190381,6.192965,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190394,6.192388,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190404,6.192708,1
eCarUp,Thônex,1226,Rte de Sous-Moulin 30,,46.190411,6.193121,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.884925,7.354399,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.884925,7.35444,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.884927,7.354472,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.88493,7.354504,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.884932,7.354539,1
eCarUp,Thörishaus,3174,Sensemattstrasse 148,,46.884935,7.354573,1
eCarUp,Tiefencastel,7450,Cresta Marscha 2,,46.661818,9.576513,1
eCarUp,Torgon,1899,Rte de la Jorette 23,,46.315054,6.868384,1
eCarUp,Tramelan,2720,Chem. des Lovières 14,,47.219305,7.104163,1
eCarUp,Tramelan,2720,Chem. des Lovières 14,,47.219373,7.104134,1
